albumid,event,name,price,salt,sort_by_rating,time,userid
0,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
8,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
9,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
11,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
13,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,18
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000235,19
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
17,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
18,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,20
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
9,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,21
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,22
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,23
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
7,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
10,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
13,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
17,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
18,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,24
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
0,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
14,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,25
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,26
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
5,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
13,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
17,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,27
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,28
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
3,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,29
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
13,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000235,30
